Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	root_freqs[1]	root_freqs[2]	tree_length
708	-1292.278	-1505.65	213.3717	0.9896832	1.215942	0.543288	0.456712	3.572277
714	-1288.911	-1502.422	213.5113	0.9109791	2.20865	0.616696	0.383304	3.142423
720	-1294.271	-1508.409	214.1382	1.103233	3.416643	0.670028	0.329972	2.304568
726	-1278.384	-1493.008	214.6239	0.9334907	1.816751	0.685408	0.314592	2.593545
732	-1272.62	-1486.717	214.0968	1.130289	2.134275	0.580916	0.419084	2.681128
738	-1289.042	-1503.786	214.7437	1.130289	2.01783	0.613449	0.386551	2.31807
744	-1294.85	-1509.546	214.6962	1.035676	2.01783	0.656243	0.343757	2.408195
750	-1296.239	-1510.019	213.7801	0.9546877	2.3835	0.5448	0.4552	2.900053
756	-1300.334	-1513.115	212.7808	0.9997766	3.542112	0.576128	0.423872	3.170879
762	-1287.993	-1501.146	213.1533	0.9057439	3.009332	0.661236	0.338764	3.130954
768	-1273.198	-1486.053	212.8556	0.8118679	2.465176	0.648091	0.351909	3.508342
774	-1275.728	-1489.109	213.3804	0.712772	1.346498	0.655773	0.344227	3.665051
780	-1278.733	-1492.137	213.4047	0.6632444	1.378454	0.585631	0.414369	3.665051
786	-1274.3	-1487.239	212.9391	0.7795415	1.602137	0.52825	0.47175	3.77138
792	-1297.109	-1510.578	213.4695	0.753127	1.948649	0.592452	0.407548	3.347985
798	-1289.347	-1502.9	213.5522	0.7372133	1.948649	0.639641	0.360359	3.308707
804	-1292.697	-1506.694	213.9974	0.7970896	1.7321	0.567609	0.432391	3.089815
810	-1291.79	-1505.436	213.6463	0.8596022	1.697688	0.610651	0.389349	3.274512
816	-1301.777	-1516.122	214.3449	0.8596022	0.9709358	0.628242	0.371758	3.212466
822	-1285.353	-1497.887	212.5335	0.7386278	2.236627	0.607934	0.392066	3.805716
828	-1293.686	-1505.63	211.9441	0.7304798	1.5547	0.607934	0.392066	4.385593
834	-1299.672	-1513.793	214.1204	0.8101513	1.5547	0.647768	0.352232	3.081047
